nohup: ignoring input
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 28]             868
              ReLU-2                   [-1, 28]               0
            Linear-3                   [-1, 24]             696
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 20]             500
              ReLU-6                   [-1, 20]               0
            Linear-7                   [-1, 16]             336
            Linear-8                   [-1, 16]             336
================================================================
Total params: 2,736
Trainable params: 2,736
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
encoder: None
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 20]             340
              ReLU-2                   [-1, 20]               0
            Linear-3                   [-1, 24]             504
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 28]             700
              ReLU-6                   [-1, 28]               0
            Linear-7                   [-1, 30]             870
================================================================
Total params: 2,414
Trainable params: 2,414
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
decoder: None
epoch=100, loss=1.67e-02, min_loss=1.67e-02, kld=37.09, recon=1.59e-02, size_dis=0.098, mean_size=8.33, max_size=3506.82(997), time=2.92

49420, 35791, acc=3.47e-02, 4.33e-02, 6.71e-02, cov=2.85e-02, 3.80e-02, 5.82e-02

epoch=149100, loss=4.68e-03, min_loss=4.67e-03, kld=22.97, recon=4.23e-03, size_dis=0.024, mean_size=0.50, max_size=171.11(719), time=5533.81
epoch=149200, loss=4.80e-03, min_loss=4.69e-03, kld=22.91, recon=4.34e-03, size_dis=0.024, mean_size=0.46, max_size=112.88(719), time=5536.73
epoch=149300, loss=4.78e-03, min_loss=4.68e-03, kld=22.69, recon=4.33e-03, size_dis=0.024, mean_size=4.58, max_size=4142.11(496), time=5539.52
epoch=149400, loss=4.76e-03, min_loss=4.70e-03, kld=22.72, recon=4.30e-03, size_dis=0.024, mean_size=0.43, max_size=132.15(719), time=5542.42
epoch=149500, loss=4.74e-03, min_loss=4.67e-03, kld=22.79, recon=4.28e-03, size_dis=0.024, mean_size=0.44, max_size=156.98(719), time=5545.32
epoch=149600, loss=4.75e-03, min_loss=4.68e-03, kld=23.52, recon=4.28e-03, size_dis=0.024, mean_size=0.76, max_size=199.03(496), time=5548.13
epoch=149700, loss=4.74e-03, min_loss=4.68e-03, kld=23.07, recon=4.28e-03, size_dis=0.024, mean_size=0.65, max_size=160.67(496), time=5550.97
epoch=149800, loss=4.86e-03, min_loss=4.70e-03, kld=22.88, recon=4.40e-03, size_dis=0.024, mean_size=0.57, max_size=201.72(719), time=5553.79
epoch=149900, loss=4.75e-03, min_loss=4.67e-03, kld=23.01, recon=4.29e-03, size_dis=0.024, mean_size=2.05, max_size=1545.84(496), time=5556.61
epoch=150000, loss=4.73e-03, min_loss=4.69e-03, kld=22.77, recon=4.27e-03, size_dis=0.024, mean_size=0.92, max_size=359.77(497), time=5559.52

36148, 35791, acc=3.31e-02, 3.96e-02, 6.36e-02, cov=2.97e-02, 4.00e-02, 6.02e-02

epoch=150100, loss=4.77e-03, min_loss=4.68e-03, kld=23.16, recon=4.31e-03, size_dis=0.024, mean_size=0.56, max_size=121.05(719), time=5570.66
epoch=150200, loss=4.73e-03, min_loss=4.68e-03, kld=23.00, recon=4.27e-03, size_dis=0.024, mean_size=0.41, max_size=133.83(719), time=5573.55
epoch=150300, loss=4.70e-03, min_loss=4.67e-03, kld=23.16, recon=4.23e-03, size_dis=0.024, mean_size=0.62, max_size=153.31(719), time=5576.48
epoch=150400, loss=4.75e-03, min_loss=4.67e-03, kld=22.80, recon=4.30e-03, size_dis=0.024, mean_size=0.79, max_size=180.74(997), time=5579.40
epoch=150500, loss=4.71e-03, min_loss=4.69e-03, kld=23.13, recon=4.25e-03, size_dis=0.024, mean_size=0.92, max_size=450.11(497), time=5582.29
epoch=150600, loss=4.83e-03, min_loss=4.68e-03, kld=23.19, recon=4.36e-03, size_dis=0.024, mean_size=0.42, max_size=140.25(719), time=5585.15
epoch=150700, loss=4.75e-03, min_loss=4.68e-03, kld=23.21, recon=4.29e-03, size_dis=0.024, mean_size=0.61, max_size=142.61(496), time=5588.08
epoch=150800, loss=5.16e-03, min_loss=4.68e-03, kld=22.67, recon=4.71e-03, size_dis=0.026, mean_size=0.70, max_size=191.12(719), time=5591.00
epoch=150900, loss=4.72e-03, min_loss=4.68e-03, kld=22.96, recon=4.26e-03, size_dis=0.024, mean_size=0.51, max_size=138.55(719), time=5593.83
epoch=151000, loss=4.75e-03, min_loss=4.66e-03, kld=22.71, recon=4.30e-03, size_dis=0.024, mean_size=0.58, max_size=139.80(719), time=5596.73

33697, 35791, acc=3.32e-02, 4.11e-02, 6.60e-02, cov=2.85e-02, 3.78e-02, 5.95e-02

epoch=151100, loss=4.72e-03, min_loss=4.66e-03, kld=23.82, recon=4.25e-03, size_dis=0.024, mean_size=0.59, max_size=150.63(719), time=5607.99
epoch=151200, loss=4.76e-03, min_loss=4.68e-03, kld=22.94, recon=4.30e-03, size_dis=0.024, mean_size=0.54, max_size=197.47(719), time=5610.89
epoch=151300, loss=4.81e-03, min_loss=4.67e-03, kld=22.94, recon=4.35e-03, size_dis=0.024, mean_size=0.43, max_size=113.75(719), time=5613.73
epoch=151400, loss=4.74e-03, min_loss=4.67e-03, kld=23.01, recon=4.28e-03, size_dis=0.024, mean_size=5.34, max_size=4829.04(497), time=5616.50
epoch=151500, loss=4.73e-03, min_loss=4.67e-03, kld=22.95, recon=4.27e-03, size_dis=0.024, mean_size=0.45, max_size=130.31(719), time=5619.25
epoch=151600, loss=4.76e-03, min_loss=4.67e-03, kld=22.98, recon=4.30e-03, size_dis=0.024, mean_size=0.56, max_size=196.04(719), time=5622.12
epoch=151700, loss=4.75e-03, min_loss=4.67e-03, kld=22.90, recon=4.29e-03, size_dis=0.024, mean_size=1.44, max_size=909.89(496), time=5625.03
epoch=151800, loss=4.73e-03, min_loss=4.68e-03, kld=23.02, recon=4.27e-03, size_dis=0.024, mean_size=0.55, max_size=192.09(719), time=5627.92
epoch=151900, loss=4.76e-03, min_loss=4.69e-03, kld=23.63, recon=4.28e-03, size_dis=0.024, mean_size=0.78, max_size=310.03(497), time=5630.84
epoch=152000, loss=4.70e-03, min_loss=4.66e-03, kld=23.20, recon=4.24e-03, size_dis=0.024, mean_size=0.47, max_size=177.48(719), time=5633.75

51350, 35791, acc=3.38e-02, 4.32e-02, 6.53e-02, cov=2.73e-02, 3.56e-02, 5.58e-02

epoch=152100, loss=4.76e-03, min_loss=4.66e-03, kld=22.70, recon=4.30e-03, size_dis=0.024, mean_size=0.68, max_size=165.91(719), time=5645.01
epoch=152200, loss=4.75e-03, min_loss=4.70e-03, kld=22.98, recon=4.30e-03, size_dis=0.024, mean_size=0.62, max_size=192.99(719), time=5647.78
epoch=152300, loss=4.69e-03, min_loss=4.67e-03, kld=22.87, recon=4.24e-03, size_dis=0.024, mean_size=0.83, max_size=274.15(719), time=5650.71
epoch=152400, loss=4.71e-03, min_loss=4.67e-03, kld=22.90, recon=4.25e-03, size_dis=0.024, mean_size=0.53, max_size=167.39(719), time=5653.63
epoch=152500, loss=4.71e-03, min_loss=4.69e-03, kld=22.84, recon=4.26e-03, size_dis=0.024, mean_size=0.48, max_size=152.96(719), time=5656.49
epoch=152600, loss=4.82e-03, min_loss=4.66e-03, kld=22.93, recon=4.37e-03, size_dis=0.024, mean_size=0.50, max_size=175.01(719), time=5659.31
epoch=152700, loss=4.69e-03, min_loss=4.67e-03, kld=23.20, recon=4.22e-03, size_dis=0.024, mean_size=0.59, max_size=157.37(719), time=5662.05
epoch=152800, loss=4.72e-03, min_loss=4.69e-03, kld=23.48, recon=4.25e-03, size_dis=0.024, mean_size=0.61, max_size=135.25(719), time=5664.80
epoch=152900, loss=4.77e-03, min_loss=4.68e-03, kld=23.03, recon=4.31e-03, size_dis=0.024, mean_size=0.48, max_size=134.96(719), time=5667.53
epoch=153000, loss=4.73e-03, min_loss=4.66e-03, kld=22.88, recon=4.27e-03, size_dis=0.024, mean_size=0.62, max_size=188.20(719), time=5670.32

46926, 35791, acc=3.31e-02, 4.16e-02, 7.13e-02, cov=2.85e-02, 3.65e-02, 5.66e-02

epoch=153100, loss=4.77e-03, min_loss=4.65e-03, kld=23.07, recon=4.31e-03, size_dis=0.024, mean_size=0.64, max_size=153.22(497), time=5681.61
epoch=153200, loss=4.69e-03, min_loss=4.66e-03, kld=23.04, recon=4.23e-03, size_dis=0.024, mean_size=0.50, max_size=191.17(719), time=5684.53
epoch=153300, loss=4.74e-03, min_loss=4.66e-03, kld=22.89, recon=4.29e-03, size_dis=0.024, mean_size=0.72, max_size=206.87(719), time=5687.47
epoch=153400, loss=4.72e-03, min_loss=4.68e-03, kld=22.87, recon=4.27e-03, size_dis=0.024, mean_size=0.70, max_size=162.59(719), time=5690.38
epoch=153500, loss=4.74e-03, min_loss=4.68e-03, kld=23.65, recon=4.27e-03, size_dis=0.024, mean_size=0.69, max_size=212.41(497), time=5693.33
epoch=153600, loss=4.77e-03, min_loss=4.68e-03, kld=23.19, recon=4.30e-03, size_dis=0.024, mean_size=0.89, max_size=273.49(497), time=5696.17
epoch=153700, loss=4.71e-03, min_loss=4.68e-03, kld=22.81, recon=4.25e-03, size_dis=0.024, mean_size=0.80, max_size=231.11(719), time=5699.06
epoch=153800, loss=4.79e-03, min_loss=4.66e-03, kld=22.91, recon=4.33e-03, size_dis=0.024, mean_size=0.52, max_size=122.43(719), time=5701.97
epoch=153900, loss=4.73e-03, min_loss=4.67e-03, kld=23.09, recon=4.26e-03, size_dis=0.024, mean_size=0.45, max_size=165.54(719), time=5704.89
epoch=154000, loss=4.73e-03, min_loss=4.67e-03, kld=23.06, recon=4.27e-03, size_dis=0.024, mean_size=0.43, max_size=136.72(719), time=5707.77

32843, 35791, acc=3.27e-02, 4.05e-02, 6.30e-02, cov=2.82e-02, 3.47e-02, 5.80e-02

epoch=154100, loss=4.75e-03, min_loss=4.68e-03, kld=23.48, recon=4.28e-03, size_dis=0.024, mean_size=0.60, max_size=152.02(719), time=5718.97
epoch=154200, loss=4.72e-03, min_loss=4.66e-03, kld=22.93, recon=4.26e-03, size_dis=0.024, mean_size=0.66, max_size=171.12(719), time=5721.89
epoch=154300, loss=4.76e-03, min_loss=4.66e-03, kld=22.80, recon=4.31e-03, size_dis=0.024, mean_size=0.58, max_size=161.97(719), time=5724.83
epoch=154400, loss=4.74e-03, min_loss=4.70e-03, kld=23.22, recon=4.28e-03, size_dis=0.024, mean_size=0.68, max_size=178.08(719), time=5727.67
epoch=154500, loss=4.74e-03, min_loss=4.66e-03, kld=23.04, recon=4.28e-03, size_dis=0.024, mean_size=0.92, max_size=486.17(497), time=5730.57
epoch=154600, loss=4.71e-03, min_loss=4.66e-03, kld=22.64, recon=4.25e-03, size_dis=0.024, mean_size=0.42, max_size=143.64(719), time=5733.47
epoch=154700, loss=4.68e-03, min_loss=4.65e-03, kld=23.03, recon=4.22e-03, size_dis=0.024, mean_size=0.56, max_size=155.87(719), time=5736.36
epoch=154800, loss=4.72e-03, min_loss=4.68e-03, kld=23.20, recon=4.26e-03, size_dis=0.024, mean_size=0.75, max_size=219.24(496), time=5739.30
epoch=154900, loss=4.74e-03, min_loss=4.65e-03, kld=22.76, recon=4.29e-03, size_dis=0.024, mean_size=0.73, max_size=229.72(719), time=5742.21
epoch=155000, loss=4.79e-03, min_loss=4.66e-03, kld=23.00, recon=4.33e-03, size_dis=0.024, mean_size=0.45, max_size=189.50(719), time=5745.11

32620, 35791, acc=3.23e-02, 4.06e-02, 6.34e-02, cov=2.83e-02, 3.61e-02, 5.57e-02

epoch=155100, loss=4.79e-03, min_loss=4.68e-03, kld=22.81, recon=4.33e-03, size_dis=0.024, mean_size=0.56, max_size=158.02(719), time=5756.29
epoch=155200, loss=5.02e-03, min_loss=4.69e-03, kld=23.27, recon=4.55e-03, size_dis=0.025, mean_size=0.65, max_size=161.86(719), time=5759.03
epoch=155300, loss=4.70e-03, min_loss=4.67e-03, kld=23.00, recon=4.24e-03, size_dis=0.024, mean_size=0.62, max_size=228.64(996), time=5761.93
epoch=155400, loss=4.69e-03, min_loss=4.66e-03, kld=22.96, recon=4.23e-03, size_dis=0.024, mean_size=0.71, max_size=211.67(497), time=5764.83
epoch=155500, loss=4.73e-03, min_loss=4.67e-03, kld=23.04, recon=4.27e-03, size_dis=0.024, mean_size=0.53, max_size=141.76(719), time=5767.76
epoch=155600, loss=4.80e-03, min_loss=4.66e-03, kld=23.11, recon=4.34e-03, size_dis=0.024, mean_size=0.69, max_size=176.64(496), time=5770.60
epoch=155700, loss=4.79e-03, min_loss=4.64e-03, kld=22.50, recon=4.34e-03, size_dis=0.024, mean_size=0.67, max_size=205.11(719), time=5773.52
epoch=155800, loss=4.79e-03, min_loss=4.65e-03, kld=22.87, recon=4.33e-03, size_dis=0.024, mean_size=0.62, max_size=191.60(719), time=5776.44
epoch=155900, loss=4.76e-03, min_loss=4.66e-03, kld=22.86, recon=4.30e-03, size_dis=0.024, mean_size=0.63, max_size=201.64(719), time=5779.23
epoch=156000, loss=4.81e-03, min_loss=4.67e-03, kld=22.88, recon=4.35e-03, size_dis=0.024, mean_size=0.60, max_size=159.92(497), time=5782.03

35551, 35791, acc=3.26e-02, 4.05e-02, 6.35e-02, cov=2.92e-02, 3.95e-02, 5.55e-02

epoch=156100, loss=4.74e-03, min_loss=4.67e-03, kld=22.98, recon=4.28e-03, size_dis=0.024, mean_size=0.74, max_size=208.21(496), time=5793.18
epoch=156200, loss=4.79e-03, min_loss=4.65e-03, kld=22.88, recon=4.33e-03, size_dis=0.024, mean_size=0.45, max_size=112.18(719), time=5796.03
epoch=156300, loss=4.70e-03, min_loss=4.68e-03, kld=23.02, recon=4.24e-03, size_dis=0.024, mean_size=0.75, max_size=176.37(496), time=5798.97
epoch=156400, loss=4.81e-03, min_loss=4.66e-03, kld=23.30, recon=4.34e-03, size_dis=0.024, mean_size=0.60, max_size=212.93(719), time=5801.70
epoch=156500, loss=4.73e-03, min_loss=4.66e-03, kld=22.95, recon=4.27e-03, size_dis=0.024, mean_size=0.53, max_size=188.45(719), time=5804.65
epoch=156600, loss=4.72e-03, min_loss=4.66e-03, kld=23.94, recon=4.24e-03, size_dis=0.024, mean_size=0.84, max_size=259.13(496), time=5807.58
epoch=156700, loss=4.74e-03, min_loss=4.67e-03, kld=23.10, recon=4.28e-03, size_dis=0.024, mean_size=1.04, max_size=620.47(497), time=5810.44
epoch=156800, loss=4.73e-03, min_loss=4.65e-03, kld=23.20, recon=4.26e-03, size_dis=0.024, mean_size=0.64, max_size=182.60(719), time=5813.33
epoch=156900, loss=4.68e-03, min_loss=4.66e-03, kld=22.74, recon=4.22e-03, size_dis=0.024, mean_size=0.55, max_size=155.31(719), time=5816.26
epoch=157000, loss=4.71e-03, min_loss=4.67e-03, kld=23.18, recon=4.25e-03, size_dis=0.024, mean_size=1.79, max_size=1339.68(496), time=5819.17

30703, 35791, acc=3.14e-02, 3.80e-02, 5.82e-02, cov=3.10e-02, 4.09e-02, 5.78e-02

epoch=157100, loss=4.70e-03, min_loss=4.66e-03, kld=22.86, recon=4.24e-03, size_dis=0.024, mean_size=1.21, max_size=738.92(497), time=5830.45
epoch=157200, loss=4.77e-03, min_loss=4.66e-03, kld=22.64, recon=4.32e-03, size_dis=0.024, mean_size=0.59, max_size=202.07(719), time=5833.34
epoch=157300, loss=4.71e-03, min_loss=4.65e-03, kld=23.08, recon=4.25e-03, size_dis=0.024, mean_size=0.89, max_size=410.45(497), time=5836.09
epoch=157400, loss=4.73e-03, min_loss=4.66e-03, kld=22.93, recon=4.28e-03, size_dis=0.024, mean_size=0.51, max_size=172.84(719), time=5839.00
epoch=157500, loss=4.69e-03, min_loss=4.67e-03, kld=23.07, recon=4.23e-03, size_dis=0.024, mean_size=2.01, max_size=1462.45(496), time=5841.92
epoch=157600, loss=4.81e-03, min_loss=4.66e-03, kld=22.81, recon=4.36e-03, size_dis=0.024, mean_size=0.53, max_size=112.86(497), time=5844.83
epoch=157700, loss=4.88e-03, min_loss=4.67e-03, kld=22.66, recon=4.42e-03, size_dis=0.024, mean_size=0.57, max_size=155.19(719), time=5847.66
epoch=157800, loss=4.73e-03, min_loss=4.66e-03, kld=22.69, recon=4.28e-03, size_dis=0.024, mean_size=0.53, max_size=141.02(719), time=5850.60
epoch=157900, loss=4.74e-03, min_loss=4.65e-03, kld=23.15, recon=4.28e-03, size_dis=0.024, mean_size=0.52, max_size=145.26(719), time=5853.36
epoch=158000, loss=4.73e-03, min_loss=4.68e-03, kld=25.12, recon=4.23e-03, size_dis=0.024, mean_size=0.60, max_size=106.23(719), time=5856.20

47751, 35791, acc=3.41e-02, 4.26e-02, 7.99e-02, cov=2.87e-02, 3.71e-02, 5.78e-02

epoch=158100, loss=4.77e-03, min_loss=4.66e-03, kld=22.70, recon=4.31e-03, size_dis=0.024, mean_size=0.69, max_size=195.36(719), time=5867.51
epoch=158200, loss=4.72e-03, min_loss=4.66e-03, kld=22.78, recon=4.26e-03, size_dis=0.024, mean_size=0.64, max_size=165.10(719), time=5870.42
epoch=158300, loss=4.77e-03, min_loss=4.65e-03, kld=23.04, recon=4.31e-03, size_dis=0.024, mean_size=0.97, max_size=502.57(496), time=5873.33
epoch=158400, loss=4.68e-03, min_loss=4.67e-03, kld=22.93, recon=4.22e-03, size_dis=0.024, mean_size=1.51, max_size=1021.74(496), time=5876.24
epoch=158500, loss=4.73e-03, min_loss=4.68e-03, kld=23.01, recon=4.27e-03, size_dis=0.024, mean_size=0.65, max_size=145.42(719), time=5879.16
epoch=158600, loss=4.73e-03, min_loss=4.66e-03, kld=22.79, recon=4.28e-03, size_dis=0.024, mean_size=0.59, max_size=152.04(719), time=5882.11
epoch=158700, loss=4.70e-03, min_loss=4.68e-03, kld=23.04, recon=4.24e-03, size_dis=0.024, mean_size=0.56, max_size=171.40(496), time=5885.03
epoch=158800, loss=4.75e-03, min_loss=4.65e-03, kld=22.84, recon=4.29e-03, size_dis=0.024, mean_size=1.47, max_size=982.35(497), time=5887.90
epoch=158900, loss=4.73e-03, min_loss=4.65e-03, kld=23.10, recon=4.26e-03, size_dis=0.024, mean_size=1.02, max_size=242.22(497), time=5890.73
epoch=159000, loss=4.77e-03, min_loss=4.67e-03, kld=22.84, recon=4.31e-03, size_dis=0.024, mean_size=2.07, max_size=1571.80(496), time=5893.66

43726, 35791, acc=3.23e-02, 4.07e-02, 6.74e-02, cov=2.88e-02, 3.69e-02, 5.69e-02

epoch=159100, loss=4.71e-03, min_loss=4.66e-03, kld=23.05, recon=4.25e-03, size_dis=0.024, mean_size=1.27, max_size=754.33(497), time=5904.89
epoch=159200, loss=4.88e-03, min_loss=4.67e-03, kld=22.54, recon=4.43e-03, size_dis=0.024, mean_size=0.44, max_size=109.90(719), time=5907.79
epoch=159300, loss=4.72e-03, min_loss=4.63e-03, kld=22.81, recon=4.27e-03, size_dis=0.024, mean_size=0.65, max_size=153.55(719), time=5910.63
epoch=159400, loss=4.75e-03, min_loss=4.67e-03, kld=23.33, recon=4.28e-03, size_dis=0.024, mean_size=0.71, max_size=182.28(497), time=5913.57
epoch=159500, loss=4.67e-03, min_loss=4.66e-03, kld=22.97, recon=4.21e-03, size_dis=0.024, mean_size=0.66, max_size=151.43(719), time=5916.42
epoch=159600, loss=4.68e-03, min_loss=4.67e-03, kld=22.97, recon=4.22e-03, size_dis=0.024, mean_size=0.59, max_size=133.07(497), time=5919.33
epoch=159700, loss=4.76e-03, min_loss=4.67e-03, kld=22.96, recon=4.30e-03, size_dis=0.024, mean_size=0.64, max_size=195.38(719), time=5922.24
epoch=159800, loss=4.77e-03, min_loss=4.68e-03, kld=22.89, recon=4.31e-03, size_dis=0.024, mean_size=2.83, max_size=2419.27(496), time=5925.16
epoch=159900, loss=4.72e-03, min_loss=4.67e-03, kld=23.00, recon=4.26e-03, size_dis=0.024, mean_size=0.52, max_size=171.93(719), time=5928.11
epoch=160000, loss=4.74e-03, min_loss=4.66e-03, kld=22.66, recon=4.28e-03, size_dis=0.024, mean_size=0.74, max_size=258.27(497), time=5931.03

37535, 35791, acc=3.27e-02, 4.12e-02, 6.49e-02, cov=2.73e-02, 3.85e-02, 5.85e-02

epoch=160100, loss=4.83e-03, min_loss=4.67e-03, kld=22.77, recon=4.37e-03, size_dis=0.024, mean_size=0.44, max_size=130.81(719), time=5942.36
epoch=160200, loss=4.74e-03, min_loss=4.66e-03, kld=23.09, recon=4.27e-03, size_dis=0.024, mean_size=0.65, max_size=222.93(497), time=5945.29
epoch=160300, loss=4.76e-03, min_loss=4.65e-03, kld=22.81, recon=4.30e-03, size_dis=0.024, mean_size=0.39, max_size=125.25(719), time=5948.19
epoch=160400, loss=4.70e-03, min_loss=4.67e-03, kld=22.87, recon=4.24e-03, size_dis=0.024, mean_size=0.74, max_size=186.51(496), time=5951.09
epoch=160500, loss=4.76e-03, min_loss=4.67e-03, kld=22.98, recon=4.30e-03, size_dis=0.024, mean_size=0.47, max_size=97.62(719), time=5954.03
epoch=160600, loss=4.75e-03, min_loss=4.66e-03, kld=22.84, recon=4.29e-03, size_dis=0.024, mean_size=0.59, max_size=253.58(719), time=5956.96
epoch=160700, loss=4.77e-03, min_loss=4.64e-03, kld=24.70, recon=4.28e-03, size_dis=0.024, mean_size=0.57, max_size=170.36(719), time=5959.87
epoch=160800, loss=4.76e-03, min_loss=4.66e-03, kld=22.89, recon=4.30e-03, size_dis=0.024, mean_size=0.61, max_size=165.59(497), time=5962.80
epoch=160900, loss=4.72e-03, min_loss=4.65e-03, kld=22.88, recon=4.26e-03, size_dis=0.024, mean_size=0.68, max_size=164.74(719), time=5965.72
epoch=161000, loss=4.73e-03, min_loss=4.66e-03, kld=24.32, recon=4.25e-03, size_dis=0.024, mean_size=1.15, max_size=410.62(996), time=5968.63

33302, 35791, acc=3.41e-02, 4.20e-02, 6.22e-02, cov=2.92e-02, 3.91e-02, 6.09e-02

epoch=161100, loss=4.76e-03, min_loss=4.68e-03, kld=22.99, recon=4.30e-03, size_dis=0.024, mean_size=0.78, max_size=340.77(497), time=5979.95
epoch=161200, loss=4.73e-03, min_loss=4.66e-03, kld=22.81, recon=4.27e-03, size_dis=0.024, mean_size=0.97, max_size=399.51(496), time=5982.85
epoch=161300, loss=4.74e-03, min_loss=4.66e-03, kld=23.01, recon=4.28e-03, size_dis=0.024, mean_size=0.58, max_size=162.85(496), time=5985.74
epoch=161400, loss=4.72e-03, min_loss=4.65e-03, kld=23.33, recon=4.25e-03, size_dis=0.024, mean_size=0.76, max_size=167.23(496), time=5988.67
epoch=161500, loss=4.83e-03, min_loss=4.66e-03, kld=22.81, recon=4.37e-03, size_dis=0.024, mean_size=0.63, max_size=167.80(719), time=5991.59
epoch=161600, loss=4.74e-03, min_loss=4.65e-03, kld=23.06, recon=4.28e-03, size_dis=0.024, mean_size=0.56, max_size=114.54(497), time=5994.54
epoch=161700, loss=4.74e-03, min_loss=4.67e-03, kld=22.96, recon=4.28e-03, size_dis=0.024, mean_size=1.28, max_size=683.92(497), time=5997.48
epoch=161800, loss=4.71e-03, min_loss=4.67e-03, kld=22.90, recon=4.25e-03, size_dis=0.024, mean_size=0.53, max_size=142.53(719), time=6000.40
epoch=161900, loss=4.72e-03, min_loss=4.65e-03, kld=22.97, recon=4.26e-03, size_dis=0.024, mean_size=1.55, max_size=1050.62(497), time=6003.30
epoch=162000, loss=4.74e-03, min_loss=4.65e-03, kld=22.93, recon=4.28e-03, size_dis=0.024, mean_size=0.45, max_size=133.53(719), time=6006.22

38220, 35791, acc=3.33e-02, 4.11e-02, 6.11e-02, cov=2.72e-02, 3.37e-02, 5.15e-02

epoch=162100, loss=4.75e-03, min_loss=4.66e-03, kld=23.61, recon=4.28e-03, size_dis=0.024, mean_size=0.65, max_size=178.37(496), time=6017.49
epoch=162200, loss=4.63e-03, min_loss=4.63e-03, kld=23.07, recon=4.17e-03, size_dis=0.024, mean_size=0.64, max_size=182.98(719), time=6020.45
epoch=162300, loss=4.69e-03, min_loss=4.66e-03, kld=23.08, recon=4.23e-03, size_dis=0.024, mean_size=0.53, max_size=154.65(719), time=6023.39
epoch=162400, loss=4.72e-03, min_loss=4.65e-03, kld=22.87, recon=4.26e-03, size_dis=0.024, mean_size=0.53, max_size=154.96(719), time=6026.27
epoch=162500, loss=4.75e-03, min_loss=4.66e-03, kld=22.91, recon=4.29e-03, size_dis=0.024, mean_size=0.57, max_size=213.33(719), time=6029.21
epoch=162600, loss=4.81e-03, min_loss=4.65e-03, kld=22.65, recon=4.35e-03, size_dis=0.024, mean_size=0.80, max_size=375.95(497), time=6032.04
epoch=162700, loss=4.71e-03, min_loss=4.66e-03, kld=23.06, recon=4.25e-03, size_dis=0.024, mean_size=0.46, max_size=129.88(719), time=6034.84
epoch=162800, loss=4.71e-03, min_loss=4.65e-03, kld=23.16, recon=4.24e-03, size_dis=0.024, mean_size=0.75, max_size=328.35(496), time=6037.75
epoch=162900, loss=4.70e-03, min_loss=4.66e-03, kld=23.04, recon=4.24e-03, size_dis=0.024, mean_size=0.86, max_size=332.13(997), time=6040.67
epoch=163000, loss=4.77e-03, min_loss=4.65e-03, kld=23.06, recon=4.31e-03, size_dis=0.024, mean_size=0.79, max_size=415.12(496), time=6043.59

45264, 35791, acc=3.27e-02, 4.30e-02, 6.70e-02, cov=2.80e-02, 3.56e-02, 5.50e-02

epoch=163100, loss=4.71e-03, min_loss=4.65e-03, kld=23.15, recon=4.25e-03, size_dis=0.024, mean_size=0.47, max_size=155.70(719), time=6054.82
epoch=163200, loss=4.74e-03, min_loss=4.65e-03, kld=22.98, recon=4.28e-03, size_dis=0.024, mean_size=0.84, max_size=327.07(497), time=6057.75
epoch=163300, loss=4.77e-03, min_loss=4.67e-03, kld=23.00, recon=4.31e-03, size_dis=0.024, mean_size=0.58, max_size=138.67(496), time=6060.61
epoch=163400, loss=4.68e-03, min_loss=4.66e-03, kld=23.09, recon=4.21e-03, size_dis=0.024, mean_size=0.74, max_size=285.89(497), time=6063.37
epoch=163500, loss=4.70e-03, min_loss=4.64e-03, kld=23.09, recon=4.24e-03, size_dis=0.024, mean_size=0.78, max_size=273.95(996), time=6066.24
epoch=163600, loss=4.71e-03, min_loss=4.66e-03, kld=22.85, recon=4.25e-03, size_dis=0.024, mean_size=0.49, max_size=152.06(719), time=6069.17
epoch=163700, loss=4.78e-03, min_loss=4.67e-03, kld=22.73, recon=4.32e-03, size_dis=0.024, mean_size=8.59, max_size=7928.40(497), time=6072.09
epoch=163800, loss=4.72e-03, min_loss=4.65e-03, kld=22.83, recon=4.26e-03, size_dis=0.024, mean_size=1.27, max_size=849.79(496), time=6075.02
epoch=163900, loss=4.73e-03, min_loss=4.65e-03, kld=23.17, recon=4.27e-03, size_dis=0.024, mean_size=0.70, max_size=171.46(497), time=6077.91
epoch=164000, loss=4.78e-03, min_loss=4.67e-03, kld=22.99, recon=4.32e-03, size_dis=0.024, mean_size=1.53, max_size=1143.52(496), time=6080.82

40634, 35791, acc=3.13e-02, 4.12e-02, 6.75e-02, cov=2.87e-02, 3.78e-02, 6.11e-02

epoch=164100, loss=4.73e-03, min_loss=4.67e-03, kld=22.85, recon=4.28e-03, size_dis=0.024, mean_size=3.36, max_size=1579.16(496), time=6092.10
epoch=164200, loss=4.66e-03, min_loss=4.66e-03, kld=23.31, recon=4.20e-03, size_dis=0.024, mean_size=1.54, max_size=1065.24(497), time=6095.00
