nohup: ignoring input
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 28]             868
              ReLU-2                   [-1, 28]               0
            Linear-3                   [-1, 24]             696
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 20]             500
              ReLU-6                   [-1, 20]               0
            Linear-7                   [-1, 16]             336
            Linear-8                   [-1, 16]             336
================================================================
Total params: 2,736
Trainable params: 2,736
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
encoder: None
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 20]             340
              ReLU-2                   [-1, 20]               0
            Linear-3                   [-1, 24]             504
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 28]             700
              ReLU-6                   [-1, 28]               0
            Linear-7                   [-1, 30]             870
================================================================
Total params: 2,414
Trainable params: 2,414
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
decoder: None
epoch=100, loss=1.99e-02, min_loss=1.98e-02, kld=20.39, recon=1.89e-02, size_dis=0.120, mean_size=3.13, max_size=251.57(997), time=2.88
epoch=45500, loss=7.17e-03, min_loss=7.14e-03, kld=12.32, recon=6.55e-03, size_dis=0.037, mean_size=0.36, max_size=38.20(497), time=1804.10
epoch=45600, loss=7.22e-03, min_loss=7.16e-03, kld=12.23, recon=6.61e-03, size_dis=0.037, mean_size=0.35, max_size=33.63(496), time=1807.02
epoch=45700, loss=7.22e-03, min_loss=7.14e-03, kld=12.39, recon=6.60e-03, size_dis=0.038, mean_size=0.36, max_size=42.98(497), time=1810.16
epoch=45800, loss=7.38e-03, min_loss=7.17e-03, kld=12.41, recon=6.76e-03, size_dis=0.037, mean_size=0.34, max_size=37.72(496), time=1813.31
epoch=45900, loss=7.30e-03, min_loss=7.14e-03, kld=12.12, recon=6.69e-03, size_dis=0.037, mean_size=0.37, max_size=45.68(496), time=1816.31
epoch=46000, loss=7.21e-03, min_loss=7.15e-03, kld=12.27, recon=6.60e-03, size_dis=0.037, mean_size=0.39, max_size=47.14(497), time=1819.32

7965, 35791, acc=2.57e-02, 3.05e-02, 4.30e-02, cov=2.67e-02, 3.53e-02, 7.13e-02

epoch=46100, loss=7.26e-03, min_loss=7.16e-03, kld=12.36, recon=6.65e-03, size_dis=0.037, mean_size=0.36, max_size=39.96(496), time=1834.80
epoch=46200, loss=7.23e-03, min_loss=7.14e-03, kld=12.26, recon=6.62e-03, size_dis=0.037, mean_size=0.37, max_size=44.44(497), time=1837.95
epoch=46300, loss=7.24e-03, min_loss=7.16e-03, kld=12.27, recon=6.62e-03, size_dis=0.037, mean_size=0.35, max_size=37.03(496), time=1841.10
epoch=46400, loss=7.27e-03, min_loss=7.16e-03, kld=12.25, recon=6.66e-03, size_dis=0.037, mean_size=0.35, max_size=34.25(497), time=1843.99
epoch=46500, loss=7.23e-03, min_loss=7.15e-03, kld=12.26, recon=6.61e-03, size_dis=0.037, mean_size=0.36, max_size=40.43(497), time=1846.82
epoch=46600, loss=7.23e-03, min_loss=7.15e-03, kld=12.24, recon=6.61e-03, size_dis=0.037, mean_size=0.36, max_size=41.69(497), time=1849.85
epoch=46700, loss=7.16e-03, min_loss=7.13e-03, kld=12.22, recon=6.55e-03, size_dis=0.037, mean_size=0.37, max_size=45.62(497), time=1852.73
epoch=46800, loss=7.36e-03, min_loss=7.14e-03, kld=12.23, recon=6.74e-03, size_dis=0.037, mean_size=0.36, max_size=42.72(497), time=1855.94
epoch=46900, loss=7.15e-03, min_loss=7.13e-03, kld=12.37, recon=6.53e-03, size_dis=0.037, mean_size=0.35, max_size=39.05(497), time=1858.97
epoch=47000, loss=7.14e-03, min_loss=7.13e-03, kld=12.30, recon=6.52e-03, size_dis=0.037, mean_size=0.34, max_size=33.83(496), time=1862.20

8231, 35791, acc=2.70e-02, 3.23e-02, 4.64e-02, cov=2.65e-02, 3.53e-02, 6.70e-02

epoch=47100, loss=7.19e-03, min_loss=7.13e-03, kld=12.29, recon=6.57e-03, size_dis=0.037, mean_size=0.37, max_size=38.58(497), time=1874.20
epoch=47200, loss=7.12e-03, min_loss=7.12e-03, kld=12.37, recon=6.51e-03, size_dis=0.037, mean_size=0.39, max_size=40.46(497), time=1877.04
epoch=47300, loss=7.18e-03, min_loss=7.13e-03, kld=12.36, recon=6.56e-03, size_dis=0.037, mean_size=0.37, max_size=40.64(496), time=1880.18
epoch=47400, loss=7.22e-03, min_loss=7.10e-03, kld=12.22, recon=6.61e-03, size_dis=0.037, mean_size=0.37, max_size=45.05(496), time=1883.25
epoch=47500, loss=7.20e-03, min_loss=7.10e-03, kld=12.33, recon=6.58e-03, size_dis=0.037, mean_size=0.36, max_size=43.41(496), time=1886.35
epoch=47600, loss=7.13e-03, min_loss=7.11e-03, kld=12.38, recon=6.51e-03, size_dis=0.037, mean_size=0.36, max_size=43.74(497), time=1889.48
epoch=47700, loss=7.25e-03, min_loss=7.07e-03, kld=12.19, recon=6.64e-03, size_dis=0.037, mean_size=0.35, max_size=38.45(497), time=1892.23
epoch=47800, loss=7.12e-03, min_loss=7.11e-03, kld=12.34, recon=6.50e-03, size_dis=0.037, mean_size=0.37, max_size=47.65(496), time=1895.10
epoch=47900, loss=7.18e-03, min_loss=7.09e-03, kld=12.29, recon=6.56e-03, size_dis=0.037, mean_size=0.36, max_size=42.63(496), time=1898.01
epoch=48000, loss=7.17e-03, min_loss=7.10e-03, kld=12.18, recon=6.56e-03, size_dis=0.037, mean_size=0.35, max_size=35.34(497), time=1900.89

7841, 35791, acc=2.56e-02, 3.05e-02, 4.04e-02, cov=2.73e-02, 3.70e-02, 6.43e-02

epoch=48100, loss=7.20e-03, min_loss=7.09e-03, kld=12.14, recon=6.60e-03, size_dis=0.037, mean_size=0.38, max_size=41.33(497), time=1912.44
epoch=48200, loss=7.23e-03, min_loss=7.09e-03, kld=12.33, recon=6.62e-03, size_dis=0.037, mean_size=0.37, max_size=38.82(496), time=1915.19
epoch=48300, loss=7.16e-03, min_loss=7.08e-03, kld=12.28, recon=6.54e-03, size_dis=0.037, mean_size=0.36, max_size=40.75(497), time=1918.03
epoch=48400, loss=7.26e-03, min_loss=7.09e-03, kld=12.29, recon=6.64e-03, size_dis=0.037, mean_size=0.37, max_size=44.34(496), time=1920.76
epoch=48500, loss=7.16e-03, min_loss=7.09e-03, kld=12.24, recon=6.55e-03, size_dis=0.037, mean_size=0.36, max_size=37.32(496), time=1923.67
epoch=48600, loss=7.19e-03, min_loss=7.08e-03, kld=12.21, recon=6.57e-03, size_dis=0.037, mean_size=0.37, max_size=42.11(496), time=1926.50
epoch=48700, loss=7.11e-03, min_loss=7.09e-03, kld=12.21, recon=6.50e-03, size_dis=0.037, mean_size=0.36, max_size=40.63(497), time=1929.40
epoch=48800, loss=7.15e-03, min_loss=7.11e-03, kld=12.16, recon=6.55e-03, size_dis=0.037, mean_size=0.37, max_size=44.24(496), time=1932.25
epoch=48900, loss=7.19e-03, min_loss=7.09e-03, kld=12.14, recon=6.58e-03, size_dis=0.037, mean_size=0.36, max_size=40.37(496), time=1935.09
epoch=49000, loss=7.16e-03, min_loss=7.11e-03, kld=12.17, recon=6.55e-03, size_dis=0.037, mean_size=0.35, max_size=40.35(497), time=1937.86

7537, 35791, acc=2.53e-02, 3.16e-02, 4.59e-02, cov=2.68e-02, 3.75e-02, 6.91e-02

epoch=49100, loss=7.13e-03, min_loss=7.08e-03, kld=12.43, recon=6.51e-03, size_dis=0.037, mean_size=0.36, max_size=40.87(497), time=1949.76
epoch=49200, loss=7.21e-03, min_loss=7.09e-03, kld=12.20, recon=6.60e-03, size_dis=0.037, mean_size=0.37, max_size=40.00(496), time=1952.90
epoch=49300, loss=7.15e-03, min_loss=7.08e-03, kld=12.21, recon=6.54e-03, size_dis=0.037, mean_size=0.37, max_size=38.63(497), time=1956.04
epoch=49400, loss=7.13e-03, min_loss=7.09e-03, kld=12.38, recon=6.51e-03, size_dis=0.037, mean_size=0.35, max_size=41.44(496), time=1959.17
epoch=49500, loss=7.16e-03, min_loss=7.09e-03, kld=12.28, recon=6.54e-03, size_dis=0.037, mean_size=0.37, max_size=42.40(497), time=1962.11
epoch=49600, loss=7.21e-03, min_loss=7.08e-03, kld=12.11, recon=6.61e-03, size_dis=0.037, mean_size=0.36, max_size=41.81(497), time=1965.21
epoch=49700, loss=7.09e-03, min_loss=7.08e-03, kld=12.22, recon=6.48e-03, size_dis=0.037, mean_size=0.36, max_size=44.97(496), time=1968.22
epoch=49800, loss=7.11e-03, min_loss=7.09e-03, kld=12.29, recon=6.50e-03, size_dis=0.037, mean_size=0.35, max_size=40.61(496), time=1971.16
epoch=49900, loss=7.17e-03, min_loss=7.10e-03, kld=12.30, recon=6.55e-03, size_dis=0.037, mean_size=0.38, max_size=51.25(497), time=1974.11
epoch=50000, loss=7.19e-03, min_loss=7.08e-03, kld=12.32, recon=6.57e-03, size_dis=0.037, mean_size=0.47, max_size=122.39(999), time=1976.84

8084, 35791, acc=2.49e-02, 2.99e-02, 4.22e-02, cov=2.54e-02, 3.63e-02, 6.95e-02

epoch=50100, loss=7.11e-03, min_loss=7.08e-03, kld=12.35, recon=6.49e-03, size_dis=0.037, mean_size=0.37, max_size=45.84(497), time=1988.58
epoch=50200, loss=7.14e-03, min_loss=7.05e-03, kld=12.30, recon=6.53e-03, size_dis=0.037, mean_size=0.38, max_size=45.73(496), time=1991.41
epoch=50300, loss=7.23e-03, min_loss=7.07e-03, kld=12.19, recon=6.62e-03, size_dis=0.037, mean_size=0.38, max_size=46.14(497), time=1994.40
epoch=50400, loss=7.10e-03, min_loss=7.09e-03, kld=12.27, recon=6.49e-03, size_dis=0.037, mean_size=0.36, max_size=40.36(497), time=1997.43
epoch=50500, loss=7.12e-03, min_loss=7.08e-03, kld=12.28, recon=6.51e-03, size_dis=0.037, mean_size=0.37, max_size=42.73(496), time=2000.39
epoch=50600, loss=7.08e-03, min_loss=7.06e-03, kld=12.40, recon=6.46e-03, size_dis=0.037, mean_size=0.38, max_size=47.33(497), time=2003.08
epoch=50700, loss=7.20e-03, min_loss=7.07e-03, kld=12.16, recon=6.60e-03, size_dis=0.037, mean_size=0.37, max_size=46.39(496), time=2005.80
epoch=50800, loss=7.11e-03, min_loss=7.04e-03, kld=12.15, recon=6.50e-03, size_dis=0.037, mean_size=0.37, max_size=43.18(496), time=2008.58
epoch=50900, loss=7.22e-03, min_loss=7.07e-03, kld=12.20, recon=6.61e-03, size_dis=0.037, mean_size=0.37, max_size=43.00(496), time=2011.29
epoch=51000, loss=7.14e-03, min_loss=7.06e-03, kld=12.21, recon=6.53e-03, size_dis=0.037, mean_size=0.37, max_size=48.91(496), time=2013.99

8304, 35791, acc=2.60e-02, 3.23e-02, 4.73e-02, cov=2.65e-02, 3.55e-02, 6.61e-02

epoch=51100, loss=7.15e-03, min_loss=7.08e-03, kld=12.25, recon=6.54e-03, size_dis=0.037, mean_size=0.36, max_size=44.11(496), time=2025.81
epoch=51200, loss=7.15e-03, min_loss=7.07e-03, kld=12.27, recon=6.54e-03, size_dis=0.037, mean_size=0.36, max_size=42.23(497), time=2028.92
epoch=51300, loss=7.15e-03, min_loss=7.06e-03, kld=12.32, recon=6.53e-03, size_dis=0.037, mean_size=0.36, max_size=44.87(497), time=2031.97
epoch=51400, loss=7.17e-03, min_loss=7.08e-03, kld=12.27, recon=6.55e-03, size_dis=0.037, mean_size=0.37, max_size=43.13(497), time=2034.85
epoch=51500, loss=7.15e-03, min_loss=7.06e-03, kld=12.15, recon=6.54e-03, size_dis=0.037, mean_size=0.37, max_size=47.16(496), time=2037.89
epoch=51600, loss=7.11e-03, min_loss=7.05e-03, kld=12.21, recon=6.50e-03, size_dis=0.037, mean_size=0.36, max_size=43.69(496), time=2040.79
epoch=51700, loss=7.22e-03, min_loss=7.06e-03, kld=12.15, recon=6.61e-03, size_dis=0.037, mean_size=0.37, max_size=44.51(496), time=2043.89
epoch=51800, loss=7.16e-03, min_loss=7.05e-03, kld=12.37, recon=6.55e-03, size_dis=0.037, mean_size=0.37, max_size=43.61(497), time=2046.69
epoch=51900, loss=7.14e-03, min_loss=7.05e-03, kld=12.33, recon=6.52e-03, size_dis=0.037, mean_size=0.35, max_size=44.02(496), time=2049.77
epoch=52000, loss=7.16e-03, min_loss=7.06e-03, kld=12.34, recon=6.55e-03, size_dis=0.037, mean_size=0.37, max_size=43.65(496), time=2053.01

7889, 35791, acc=2.60e-02, 3.10e-02, 4.71e-02, cov=2.70e-02, 3.52e-02, 6.59e-02

epoch=52100, loss=7.17e-03, min_loss=7.06e-03, kld=12.18, recon=6.56e-03, size_dis=0.037, mean_size=0.36, max_size=44.60(497), time=2065.44
epoch=52200, loss=7.15e-03, min_loss=7.06e-03, kld=12.26, recon=6.54e-03, size_dis=0.037, mean_size=0.37, max_size=44.16(497), time=2068.62
epoch=52300, loss=7.14e-03, min_loss=7.03e-03, kld=12.18, recon=6.54e-03, size_dis=0.037, mean_size=0.38, max_size=50.47(497), time=2071.75
epoch=52400, loss=7.13e-03, min_loss=7.03e-03, kld=12.36, recon=6.52e-03, size_dis=0.037, mean_size=0.35, max_size=36.81(497), time=2074.71
epoch=52500, loss=7.15e-03, min_loss=7.06e-03, kld=12.16, recon=6.54e-03, size_dis=0.037, mean_size=0.37, max_size=43.26(497), time=2077.70
epoch=52600, loss=7.25e-03, min_loss=7.05e-03, kld=12.32, recon=6.64e-03, size_dis=0.037, mean_size=0.36, max_size=38.80(496), time=2080.84
epoch=52700, loss=7.20e-03, min_loss=7.03e-03, kld=12.23, recon=6.59e-03, size_dis=0.037, mean_size=0.37, max_size=45.61(497), time=2083.85
epoch=52800, loss=7.09e-03, min_loss=7.05e-03, kld=12.19, recon=6.48e-03, size_dis=0.037, mean_size=0.35, max_size=37.72(496), time=2086.67
epoch=52900, loss=7.20e-03, min_loss=7.03e-03, kld=12.21, recon=6.59e-03, size_dis=0.037, mean_size=0.36, max_size=41.51(497), time=2089.77
epoch=53000, loss=7.10e-03, min_loss=7.03e-03, kld=12.23, recon=6.49e-03, size_dis=0.037, mean_size=0.37, max_size=42.15(497), time=2092.94

8626, 35791, acc=2.57e-02, 3.23e-02, 4.57e-02, cov=2.72e-02, 3.72e-02, 6.93e-02

epoch=53100, loss=7.14e-03, min_loss=7.02e-03, kld=12.22, recon=6.53e-03, size_dis=0.037, mean_size=0.36, max_size=45.89(496), time=2106.92
epoch=53200, loss=7.12e-03, min_loss=7.04e-03, kld=12.19, recon=6.51e-03, size_dis=0.037, mean_size=0.37, max_size=49.23(496), time=2110.14
epoch=53300, loss=7.06e-03, min_loss=7.03e-03, kld=12.30, recon=6.44e-03, size_dis=0.037, mean_size=0.36, max_size=41.87(496), time=2113.25
epoch=53400, loss=7.11e-03, min_loss=7.03e-03, kld=12.24, recon=6.50e-03, size_dis=0.037, mean_size=0.36, max_size=44.24(497), time=2116.36
epoch=53500, loss=7.17e-03, min_loss=7.04e-03, kld=12.65, recon=6.53e-03, size_dis=0.037, mean_size=0.36, max_size=39.83(497), time=2119.41
epoch=53600, loss=7.10e-03, min_loss=7.05e-03, kld=12.42, recon=6.48e-03, size_dis=0.037, mean_size=0.36, max_size=45.59(496), time=2122.48
epoch=53700, loss=7.10e-03, min_loss=7.05e-03, kld=12.23, recon=6.49e-03, size_dis=0.037, mean_size=0.38, max_size=47.07(496), time=2125.66
epoch=53800, loss=7.08e-03, min_loss=7.02e-03, kld=12.30, recon=6.46e-03, size_dis=0.037, mean_size=0.37, max_size=44.34(497), time=2128.67
epoch=53900, loss=7.10e-03, min_loss=7.06e-03, kld=12.38, recon=6.49e-03, size_dis=0.037, mean_size=0.36, max_size=40.12(496), time=2131.62
epoch=54000, loss=7.13e-03, min_loss=7.04e-03, kld=12.32, recon=6.51e-03, size_dis=0.036, mean_size=0.36, max_size=43.96(496), time=2134.60

8198, 35791, acc=2.61e-02, 3.09e-02, 4.09e-02, cov=2.68e-02, 3.49e-02, 6.22e-02

epoch=54100, loss=7.08e-03, min_loss=7.04e-03, kld=12.39, recon=6.46e-03, size_dis=0.037, mean_size=0.36, max_size=44.39(497), time=2146.46
epoch=54200, loss=7.08e-03, min_loss=7.03e-03, kld=12.37, recon=6.46e-03, size_dis=0.037, mean_size=0.36, max_size=38.86(497), time=2149.37
epoch=54300, loss=7.08e-03, min_loss=7.03e-03, kld=12.25, recon=6.47e-03, size_dis=0.037, mean_size=0.37, max_size=45.40(497), time=2152.38
epoch=54400, loss=7.09e-03, min_loss=7.04e-03, kld=12.34, recon=6.47e-03, size_dis=0.037, mean_size=0.37, max_size=44.06(496), time=2155.38
epoch=54500, loss=7.14e-03, min_loss=7.03e-03, kld=12.23, recon=6.53e-03, size_dis=0.036, mean_size=0.35, max_size=39.67(497), time=2158.58
epoch=54600, loss=7.06e-03, min_loss=7.03e-03, kld=12.47, recon=6.44e-03, size_dis=0.037, mean_size=0.36, max_size=39.76(496), time=2161.88
epoch=54700, loss=7.10e-03, min_loss=7.02e-03, kld=12.17, recon=6.49e-03, size_dis=0.037, mean_size=0.38, max_size=40.12(496), time=2164.76
epoch=54800, loss=7.17e-03, min_loss=7.02e-03, kld=12.23, recon=6.56e-03, size_dis=0.037, mean_size=0.36, max_size=44.77(497), time=2167.66
epoch=54900, loss=7.17e-03, min_loss=7.02e-03, kld=12.25, recon=6.55e-03, size_dis=0.037, mean_size=0.36, max_size=39.86(497), time=2170.58
epoch=55000, loss=7.08e-03, min_loss=7.03e-03, kld=12.33, recon=6.46e-03, size_dis=0.037, mean_size=0.36, max_size=40.57(497), time=2173.43

7719, 35791, acc=2.51e-02, 2.89e-02, 4.08e-02, cov=2.65e-02, 3.42e-02, 6.83e-02

epoch=55100, loss=7.15e-03, min_loss=7.00e-03, kld=12.17, recon=6.54e-03, size_dis=0.037, mean_size=0.37, max_size=44.27(497), time=2185.32
epoch=55200, loss=7.09e-03, min_loss=7.04e-03, kld=12.39, recon=6.47e-03, size_dis=0.037, mean_size=0.37, max_size=47.38(496), time=2188.55
epoch=55300, loss=7.12e-03, min_loss=7.02e-03, kld=12.29, recon=6.51e-03, size_dis=0.037, mean_size=0.38, max_size=43.93(496), time=2191.61
epoch=55400, loss=7.09e-03, min_loss=7.01e-03, kld=12.46, recon=6.46e-03, size_dis=0.037, mean_size=0.36, max_size=40.54(496), time=2194.49
epoch=55500, loss=7.16e-03, min_loss=7.03e-03, kld=12.16, recon=6.55e-03, size_dis=0.037, mean_size=0.37, max_size=46.59(497), time=2197.58
epoch=55600, loss=7.24e-03, min_loss=7.01e-03, kld=12.24, recon=6.63e-03, size_dis=0.037, mean_size=0.37, max_size=47.65(496), time=2200.54
epoch=55700, loss=7.10e-03, min_loss=7.04e-03, kld=12.27, recon=6.49e-03, size_dis=0.037, mean_size=0.36, max_size=46.91(496), time=2203.37
epoch=55800, loss=7.04e-03, min_loss=7.02e-03, kld=12.31, recon=6.43e-03, size_dis=0.037, mean_size=0.36, max_size=40.71(496), time=2206.31
epoch=55900, loss=7.10e-03, min_loss=7.01e-03, kld=12.27, recon=6.49e-03, size_dis=0.037, mean_size=0.37, max_size=43.13(497), time=2209.19
epoch=56000, loss=7.10e-03, min_loss=7.02e-03, kld=12.36, recon=6.48e-03, size_dis=0.037, mean_size=0.37, max_size=38.27(497), time=2211.95

7866, 35791, acc=2.57e-02, 3.05e-02, 4.40e-02, cov=2.77e-02, 3.65e-02, 7.23e-02

epoch=56100, loss=7.05e-03, min_loss=7.03e-03, kld=12.29, recon=6.43e-03, size_dis=0.037, mean_size=0.37, max_size=43.79(496), time=2223.37
epoch=56200, loss=7.09e-03, min_loss=7.02e-03, kld=12.37, recon=6.48e-03, size_dis=0.037, mean_size=0.36, max_size=45.80(496), time=2226.19
epoch=56300, loss=7.07e-03, min_loss=7.02e-03, kld=12.31, recon=6.46e-03, size_dis=0.037, mean_size=0.36, max_size=41.84(496), time=2229.28
epoch=56400, loss=7.06e-03, min_loss=7.02e-03, kld=12.29, recon=6.44e-03, size_dis=0.036, mean_size=0.36, max_size=44.87(496), time=2232.37
epoch=56500, loss=7.09e-03, min_loss=7.01e-03, kld=12.25, recon=6.47e-03, size_dis=0.037, mean_size=0.37, max_size=43.84(497), time=2235.47
epoch=56600, loss=7.14e-03, min_loss=7.03e-03, kld=12.41, recon=6.52e-03, size_dis=0.037, mean_size=0.37, max_size=42.76(496), time=2238.43
epoch=56700, loss=7.07e-03, min_loss=7.02e-03, kld=12.03, recon=6.47e-03, size_dis=0.036, mean_size=0.36, max_size=45.10(497), time=2241.36
epoch=56800, loss=7.20e-03, min_loss=7.01e-03, kld=12.92, recon=6.56e-03, size_dis=0.037, mean_size=0.38, max_size=44.17(497), time=2244.15
epoch=56900, loss=7.27e-03, min_loss=7.04e-03, kld=12.15, recon=6.66e-03, size_dis=0.037, mean_size=0.36, max_size=36.83(496), time=2246.99
epoch=57000, loss=7.04e-03, min_loss=6.99e-03, kld=12.25, recon=6.43e-03, size_dis=0.037, mean_size=0.36, max_size=41.04(496), time=2249.67

7922, 35791, acc=2.53e-02, 3.00e-02, 4.46e-02, cov=2.64e-02, 3.69e-02, 7.36e-02

epoch=57100, loss=7.07e-03, min_loss=7.00e-03, kld=12.43, recon=6.45e-03, size_dis=0.037, mean_size=0.38, max_size=51.42(496), time=2262.73
epoch=57200, loss=7.06e-03, min_loss=7.01e-03, kld=12.37, recon=6.44e-03, size_dis=0.037, mean_size=0.47, max_size=106.52(998), time=2265.52
epoch=57300, loss=7.07e-03, min_loss=7.02e-03, kld=12.25, recon=6.46e-03, size_dis=0.037, mean_size=0.37, max_size=44.83(496), time=2268.20
epoch=57400, loss=7.10e-03, min_loss=7.01e-03, kld=12.31, recon=6.49e-03, size_dis=0.037, mean_size=0.35, max_size=39.96(497), time=2270.95
epoch=57500, loss=7.08e-03, min_loss=7.01e-03, kld=12.38, recon=6.46e-03, size_dis=0.037, mean_size=0.35, max_size=35.10(496), time=2273.83
epoch=57600, loss=7.08e-03, min_loss=7.00e-03, kld=12.13, recon=6.47e-03, size_dis=0.037, mean_size=0.35, max_size=39.46(496), time=2276.61
epoch=57700, loss=7.02e-03, min_loss=7.00e-03, kld=12.20, recon=6.41e-03, size_dis=0.037, mean_size=0.40, max_size=40.47(497), time=2279.40
epoch=57800, loss=7.16e-03, min_loss=7.00e-03, kld=12.64, recon=6.53e-03, size_dis=0.037, mean_size=0.35, max_size=35.24(497), time=2282.14
epoch=57900, loss=7.08e-03, min_loss=7.02e-03, kld=12.33, recon=6.46e-03, size_dis=0.036, mean_size=0.34, max_size=38.55(496), time=2285.00
epoch=58000, loss=7.10e-03, min_loss=7.00e-03, kld=12.51, recon=6.48e-03, size_dis=0.037, mean_size=0.40, max_size=44.35(496), time=2287.83

7871, 35791, acc=2.55e-02, 3.08e-02, 4.52e-02, cov=2.70e-02, 3.54e-02, 7.19e-02

epoch=58100, loss=7.13e-03, min_loss=7.02e-03, kld=12.22, recon=6.52e-03, size_dis=0.037, mean_size=0.36, max_size=43.34(497), time=2299.85
epoch=58200, loss=7.06e-03, min_loss=6.99e-03, kld=12.28, recon=6.45e-03, size_dis=0.036, mean_size=0.36, max_size=43.71(496), time=2302.73
epoch=58300, loss=7.06e-03, min_loss=7.01e-03, kld=12.31, recon=6.44e-03, size_dis=0.037, mean_size=0.36, max_size=43.42(496), time=2305.67
epoch=58400, loss=7.05e-03, min_loss=6.99e-03, kld=12.30, recon=6.44e-03, size_dis=0.037, mean_size=0.36, max_size=37.74(497), time=2308.54
epoch=58500, loss=7.14e-03, min_loss=7.01e-03, kld=12.15, recon=6.53e-03, size_dis=0.037, mean_size=0.34, max_size=28.04(497), time=2311.54
epoch=58600, loss=7.08e-03, min_loss=7.02e-03, kld=12.29, recon=6.47e-03, size_dis=0.036, mean_size=0.35, max_size=40.10(496), time=2314.66
epoch=58700, loss=7.10e-03, min_loss=7.00e-03, kld=12.32, recon=6.49e-03, size_dis=0.036, mean_size=0.34, max_size=30.16(496), time=2317.84
epoch=58800, loss=7.06e-03, min_loss=6.99e-03, kld=12.50, recon=6.43e-03, size_dis=0.036, mean_size=0.37, max_size=47.67(496), time=2321.16
epoch=58900, loss=7.13e-03, min_loss=6.98e-03, kld=12.20, recon=6.52e-03, size_dis=0.037, mean_size=0.36, max_size=35.80(497), time=2324.36
epoch=59000, loss=7.02e-03, min_loss=6.99e-03, kld=12.35, recon=6.40e-03, size_dis=0.036, mean_size=0.36, max_size=40.40(497), time=2327.28

7881, 35791, acc=2.51e-02, 2.99e-02, 4.62e-02, cov=2.71e-02, 3.61e-02, 6.64e-02

epoch=59100, loss=7.05e-03, min_loss=7.00e-03, kld=12.37, recon=6.43e-03, size_dis=0.036, mean_size=0.36, max_size=36.79(496), time=2343.46
epoch=59200, loss=7.04e-03, min_loss=6.98e-03, kld=12.32, recon=6.42e-03, size_dis=0.036, mean_size=0.33, max_size=30.45(496), time=2346.57
epoch=59300, loss=7.09e-03, min_loss=6.99e-03, kld=12.34, recon=6.47e-03, size_dis=0.037, mean_size=0.36, max_size=43.57(497), time=2349.64
epoch=59400, loss=7.23e-03, min_loss=7.01e-03, kld=12.30, recon=6.62e-03, size_dis=0.037, mean_size=0.35, max_size=41.73(497), time=2352.80
epoch=59500, loss=7.15e-03, min_loss=7.00e-03, kld=12.38, recon=6.53e-03, size_dis=0.037, mean_size=0.35, max_size=37.33(497), time=2355.87
epoch=59600, loss=7.05e-03, min_loss=6.98e-03, kld=12.38, recon=6.43e-03, size_dis=0.037, mean_size=0.37, max_size=48.46(496), time=2358.98
epoch=59700, loss=7.13e-03, min_loss=6.99e-03, kld=12.26, recon=6.52e-03, size_dis=0.036, mean_size=0.36, max_size=41.02(496), time=2362.19
epoch=59800, loss=7.07e-03, min_loss=7.00e-03, kld=12.19, recon=6.46e-03, size_dis=0.037, mean_size=0.36, max_size=39.30(496), time=2365.63
epoch=59900, loss=7.03e-03, min_loss=6.97e-03, kld=12.50, recon=6.41e-03, size_dis=0.036, mean_size=0.35, max_size=38.98(497), time=2368.88
epoch=60000, loss=7.07e-03, min_loss=6.98e-03, kld=12.25, recon=6.46e-03, size_dis=0.036, mean_size=0.36, max_size=45.82(496), time=2372.04

7677, 35791, acc=2.48e-02, 3.02e-02, 4.03e-02, cov=2.65e-02, 3.67e-02, 7.16e-02

epoch=60100, loss=7.01e-03, min_loss=6.98e-03, kld=12.12, recon=6.40e-03, size_dis=0.036, mean_size=0.33, max_size=28.23(497), time=2385.49
epoch=60200, loss=7.04e-03, min_loss=7.00e-03, kld=12.25, recon=6.43e-03, size_dis=0.036, mean_size=0.35, max_size=36.88(496), time=2388.50
epoch=60300, loss=7.09e-03, min_loss=7.00e-03, kld=12.30, recon=6.47e-03, size_dis=0.036, mean_size=0.34, max_size=33.73(497), time=2391.31
epoch=60400, loss=7.05e-03, min_loss=7.00e-03, kld=12.46, recon=6.42e-03, size_dis=0.036, mean_size=0.34, max_size=34.97(496), time=2394.28
epoch=60500, loss=7.09e-03, min_loss=6.99e-03, kld=12.29, recon=6.47e-03, size_dis=0.036, mean_size=0.34, max_size=31.63(496), time=2397.33
epoch=60600, loss=7.13e-03, min_loss=6.99e-03, kld=12.37, recon=6.51e-03, size_dis=0.036, mean_size=0.34, max_size=35.25(496), time=2400.87
epoch=60700, loss=7.04e-03, min_loss=6.99e-03, kld=12.13, recon=6.43e-03, size_dis=0.036, mean_size=0.34, max_size=39.19(497), time=2404.04
